District_Name,UnitName,year,firs
BENGALURU DIST,THIRUMALASHETTAHALLI PS,2020,105.16
BENGALURU DIST,THIRUMALASHETTAHALLI PS,2021,114.72
BENGALURU DIST,THIRUMALASHETTAHALLI PS,2022,124.28
BENGALURU DIST,THIRUMALASHETTAHALLI PS,2023,133.84
BENGALURU DIST,THIRUMALASHETTAHALLI PS,2024,143.4
BENGALURU DIST,VISHWANATHAPURA PS,2019,99.07
BENGALURU DIST,VISHWANATHAPURA PS,2020,108.97
BENGALURU DIST,VISHWANATHAPURA PS,2021,118.88
BENGALURU DIST,VISHWANATHAPURA PS,2022,128.79
BENGALURU DIST,VISHWANATHAPURA PS,2023,138.69
BENGALURU DIST,VISHWANATHAPURA PS,2024,148.6
BENGALURU DIST,DODDABELAVANGALA PS,2019,104.0
BENGALURU DIST,DODDABELAVANGALA PS,2020,114.4
BENGALURU DIST,DODDABELAVANGALA PS,2021,124.8
BENGALURU DIST,DODDABELAVANGALA PS,2022,135.2
BENGALURU DIST,DODDABELAVANGALA PS,2023,145.6
BENGALURU DIST,DODDABELAVANGALA PS,2024,156.0
BENGALURU DIST,BENGALURU CEN CRIME PS,2020,106.56
BENGALURU DIST,BENGALURU CEN CRIME PS,2021,119.88
BENGALURU DIST,BENGALURU CEN CRIME PS,2022,133.2
BENGALURU DIST,BENGALURU CEN CRIME PS,2023,146.52
BENGALURU DIST,BENGALURU CEN CRIME PS,2024,159.84
BENGALURU DIST,DODDABALLAPURA TOWN PS,2019,106.67
BENGALURU DIST,DODDABALLAPURA TOWN PS,2020,117.33
BENGALURU DIST,DODDABALLAPURA TOWN PS,2021,128.0
BENGALURU DIST,DODDABALLAPURA TOWN PS,2022,138.67
BENGALURU DIST,DODDABALLAPURA TOWN PS,2023,149.33
BENGALURU DIST,DODDABALLAPURA TOWN PS,2024,160.0
BENGALURU DIST,HOSAKOTE TRAFFIC PS,2023,116.0
BENGALURU DIST,HOSAKOTE TRAFFIC PS,2024,174.0
BENGALURU DIST,VIJAYAPURA PS,2019,116.4
BENGALURU DIST,VIJAYAPURA PS,2020,128.04
BENGALURU DIST,VIJAYAPURA PS,2021,139.68
BENGALURU DIST,VIJAYAPURA PS,2022,151.32
BENGALURU DIST,VIJAYAPURA PS,2023,162.96
BENGALURU DIST,VIJAYAPURA PS,2024,174.6
BENGALURU DIST,DOBBESPET PS,2019,128.0
BENGALURU DIST,DOBBESPET PS,2020,140.8
BENGALURU DIST,DOBBESPET PS,2021,153.6
BENGALURU DIST,DOBBESPET PS,2022,166.4
BENGALURU DIST,DOBBESPET PS,2023,179.2
BENGALURU DIST,DOBBESPET PS,2024,192.0
BENGALURU DIST,NELAMANGALA TOWN PS,2019,129.07
BENGALURU DIST,NELAMANGALA TOWN PS,2020,141.97
BENGALURU DIST,NELAMANGALA TOWN PS,2021,154.88
BENGALURU DIST,NELAMANGALA TOWN PS,2022,167.79
BENGALURU DIST,NELAMANGALA TOWN PS,2023,180.69
BENGALURU DIST,NELAMANGALA TOWN PS,2024,193.6
BENGALURU DIST,NANDAGUDI PS,2019,136.53
BENGALURU DIST,NANDAGUDI PS,2020,150.19
BENGALURU DIST,NANDAGUDI PS,2021,163.84
BENGALURU DIST,NANDAGUDI PS,2022,177.49
BENGALURU DIST,NANDAGUDI PS,2023,191.15
BENGALURU DIST,NANDAGUDI PS,2024,204.8
BENGALURU DIST,BANNERGHATTA PS,2019,140.8
BENGALURU DIST,BANNERGHATTA PS,2020,154.88
BENGALURU DIST,BANNERGHATTA PS,2021,168.96
BENGALURU DIST,BANNERGHATTA PS,2022,183.04
BENGALURU DIST,BANNERGHATTA PS,2023,197.12
BENGALURU DIST,BANNERGHATTA PS,2024,211.2
BENGALURU DIST,RAJANUKUNTE PS,2019,140.93
BENGALURU DIST,RAJANUKUNTE PS,2020,155.03
BENGALURU DIST,RAJANUKUNTE PS,2021,169.12
BENGALURU DIST,RAJANUKUNTE PS,2022,183.21
BENGALURU DIST,RAJANUKUNTE PS,2023,197.31
BENGALURU DIST,RAJANUKUNTE PS,2024,211.4
BENGALURU DIST,SARJAPURA PS,2017,148.6
BENGALURU DIST,SARJAPURA PS,2018,159.21
BENGALURU DIST,SARJAPURA PS,2019,169.83
BENGALURU DIST,SARJAPURA PS,2020,180.44
BENGALURU DIST,SARJAPURA PS,2021,191.06
BENGALURU DIST,SARJAPURA PS,2022,201.67
BENGALURU DIST,SARJAPURA PS,2023,212.29
BENGALURU DIST,SARJAPURA PS,2024,222.9
BENGALURU DIST,JIGANI PS,2019,157.73
BENGALURU DIST,JIGANI PS,2020,173.51
BENGALURU DIST,JIGANI PS,2021,189.28
BENGALURU DIST,JIGANI PS,2022,205.05
BENGALURU DIST,JIGANI PS,2023,220.83
BENGALURU DIST,JIGANI PS,2024,236.6
BENGALURU DIST,NELAMANGALA RURAL PS,2019,167.73
BENGALURU DIST,NELAMANGALA RURAL PS,2020,184.51
BENGALURU DIST,NELAMANGALA RURAL PS,2021,201.28
BENGALURU DIST,NELAMANGALA RURAL PS,2022,218.05
BENGALURU DIST,NELAMANGALA RURAL PS,2023,234.83
BENGALURU DIST,NELAMANGALA RURAL PS,2024,251.6
BENGALURU DIST,ANEKAL PS,2019,176.93
BENGALURU DIST,ANEKAL PS,2020,194.63
BENGALURU DIST,ANEKAL PS,2021,212.32
BENGALURU DIST,ANEKAL PS,2022,230.01
BENGALURU DIST,ANEKAL PS,2023,247.71
BENGALURU DIST,ANEKAL PS,2024,265.4
BENGALURU DIST,DODDABALLAPURA RURAL PS,2019,211.07
BENGALURU DIST,DODDABALLAPURA RURAL PS,2020,232.17
BENGALURU DIST,DODDABALLAPURA RURAL PS,2021,253.28
BENGALURU DIST,DODDABALLAPURA RURAL PS,2022,274.39
BENGALURU DIST,DODDABALLAPURA RURAL PS,2023,295.49
BENGALURU DIST,DODDABALLAPURA RURAL PS,2024,316.6
BENGALURU DIST,AVALAHALLY PS,2019,225.33
BENGALURU DIST,AVALAHALLY PS,2020,247.87
BENGALURU DIST,AVALAHALLY PS,2021,270.4
BENGALURU DIST,AVALAHALLY PS,2022,292.93
BENGALURU DIST,AVALAHALLY PS,2023,315.47
BENGALURU DIST,AVALAHALLY PS,2024,338.0
BENGALURU DIST,HOSAKOTE PS,2019,253.87
BENGALURU DIST,HOSAKOTE PS,2020,279.25
BENGALURU DIST,HOSAKOTE PS,2021,304.64
BENGALURU DIST,HOSAKOTE PS,2022,330.03
BENGALURU DIST,HOSAKOTE PS,2023,355.41
BENGALURU DIST,HOSAKOTE PS,2024,380.8
BENGALURU DIST,SURYANAGAR PS,2019,254.53
BENGALURU DIST,SURYANAGAR PS,2020,279.99
BENGALURU DIST,SURYANAGAR PS,2021,305.44
BENGALURU DIST,SURYANAGAR PS,2022,330.89
BENGALURU DIST,SURYANAGAR PS,2023,356.35
BENGALURU DIST,SURYANAGAR PS,2024,381.8
BENGALURU DIST,ATTIBELE PS,2019,290.93
BENGALURU DIST,ATTIBELE PS,2020,320.03
BENGALURU DIST,ATTIBELE PS,2021,349.12
BENGALURU DIST,ATTIBELE PS,2022,378.21
BENGALURU DIST,ATTIBELE PS,2023,407.31
BENGALURU DIST,ATTIBELE PS,2024,436.4
BENGALURU DIST,HEBBAGODI PS,2019,301.73
BENGALURU DIST,HEBBAGODI PS,2020,331.91
BENGALURU DIST,HEBBAGODI PS,2021,362.08
BENGALURU DIST,HEBBAGODI PS,2022,392.25
BENGALURU DIST,HEBBAGODI PS,2023,422.43
BENGALURU DIST,HEBBAGODI PS,2024,452.6
BENGALURU DIST,NELAMANGALA TRAFFIC PS,2019,319.87
BENGALURU DIST,NELAMANGALA TRAFFIC PS,2020,351.85
BENGALURU DIST,NELAMANGALA TRAFFIC PS,2021,383.84
BENGALURU DIST,NELAMANGALA TRAFFIC PS,2022,415.83
BENGALURU DIST,NELAMANGALA TRAFFIC PS,2023,447.81
BENGALURU DIST,NELAMANGALA TRAFFIC PS,2024,479.8
BENGALURU DIST,MADANAYAKANAHALLY PS,2018,348.46
BENGALURU DIST,MADANAYAKANAHALLY PS,2019,377.5
BENGALURU DIST,MADANAYAKANAHALLY PS,2020,406.53
BENGALURU DIST,MADANAYAKANAHALLY PS,2021,435.57
BENGALURU DIST,MADANAYAKANAHALLY PS,2022,464.61
BENGALURU DIST,MADANAYAKANAHALLY PS,2023,493.65
BENGALURU DIST,MADANAYAKANAHALLY PS,2024,522.69
BIDAR,BIDAR CEN CRIME PS,2019,6.13
BIDAR,BIDAR CEN CRIME PS,2020,6.75
BIDAR,BIDAR CEN CRIME PS,2021,7.36
BIDAR,BIDAR CEN CRIME PS,2022,7.97
BIDAR,BIDAR CEN CRIME PS,2023,8.59
BIDAR,BIDAR CEN CRIME PS,2024,9.2
BIDAR,CHINTAKI PS,2019,19.73
BIDAR,CHINTAKI PS,2020,21.71
BIDAR,CHINTAKI PS,2021,23.68
BIDAR,CHINTAKI PS,2022,25.65
BIDAR,CHINTAKI PS,2023,27.63
BIDAR,CHINTAKI PS,2024,29.6
BIDAR,BIDAR WOMEN PS,2020,21.44
BIDAR,BIDAR WOMEN PS,2021,24.12
BIDAR,BIDAR WOMEN PS,2022,26.8
BIDAR,BIDAR WOMEN PS,2023,29.48
BIDAR,BIDAR WOMEN PS,2024,32.16
BIDAR,BIDAR TOWN PS,2019,23.33
BIDAR,BIDAR TOWN PS,2020,25.67
BIDAR,BIDAR TOWN PS,2021,28.0
BIDAR,BIDAR TOWN PS,2022,30.33
BIDAR,BIDAR TOWN PS,2023,32.67
BIDAR,BIDAR TOWN PS,2024,35.0
BIDAR,SANTHAPUR PS,2019,23.47
BIDAR,SANTHAPUR PS,2020,25.81
BIDAR,SANTHAPUR PS,2021,28.16
BIDAR,SANTHAPUR PS,2022,30.51
BIDAR,SANTHAPUR PS,2023,32.85
BIDAR,SANTHAPUR PS,2024,35.2
BIDAR,MEHAKAR PS,2019,24.67
BIDAR,MEHAKAR PS,2020,27.13
BIDAR,MEHAKAR PS,2021,29.6
BIDAR,MEHAKAR PS,2022,32.07
BIDAR,MEHAKAR PS,2023,34.53
BIDAR,MEHAKAR PS,2024,37.0
BIDAR,MANNALLI PS,2019,24.8
BIDAR,MANNALLI PS,2020,27.28
BIDAR,MANNALLI PS,2021,29.76
BIDAR,MANNALLI PS,2022,32.24
BIDAR,MANNALLI PS,2023,34.72
BIDAR,MANNALLI PS,2024,37.2
BIDAR,KUSHNOOR PS,2019,26.4
BIDAR,KUSHNOOR PS,2020,29.04
BIDAR,KUSHNOOR PS,2021,31.68
BIDAR,KUSHNOOR PS,2022,34.32
BIDAR,KUSHNOOR PS,2023,36.96
BIDAR,KUSHNOOR PS,2024,39.6
BIDAR,HOKRANA PS,2019,26.8
BIDAR,HOKRANA PS,2020,29.48
BIDAR,HOKRANA PS,2021,32.16
BIDAR,HOKRANA PS,2022,34.84
BIDAR,HOKRANA PS,2023,37.52
BIDAR,HOKRANA PS,2024,40.2
BIDAR,HULSOOR PS,2019,28.13
BIDAR,HULSOOR PS,2020,30.95
BIDAR,HULSOOR PS,2021,33.76
BIDAR,HULSOOR PS,2022,36.57
BIDAR,HULSOOR PS,2023,39.39
BIDAR,HULSOOR PS,2024,42.2
BIDAR,KHATAKA CHINCHOLI PS,2019,29.33
BIDAR,KHATAKA CHINCHOLI PS,2020,32.27
BIDAR,KHATAKA CHINCHOLI PS,2021,35.2
BIDAR,KHATAKA CHINCHOLI PS,2022,38.13
BIDAR,KHATAKA CHINCHOLI PS,2023,41.07
BIDAR,KHATAKA CHINCHOLI PS,2024,44.0
BIDAR,BEMALKHED PS,2019,29.47
BIDAR,BEMALKHED PS,2020,32.41
BIDAR,BEMALKHED PS,2021,35.36
BIDAR,BEMALKHED PS,2022,38.31
BIDAR,BEMALKHED PS,2023,41.25
BIDAR,BEMALKHED PS,2024,44.2
BIDAR,MARKET PS,2019,30.53
BIDAR,MARKET PS,2020,33.59
BIDAR,MARKET PS,2021,36.64
BIDAR,MARKET PS,2022,39.69
BIDAR,MARKET PS,2023,42.75
BIDAR,MARKET PS,2024,45.8
BIDAR,MUDBI PS,2019,30.67
BIDAR,MUDBI PS,2020,33.73
BIDAR,MUDBI PS,2021,36.8
BIDAR,MUDBI PS,2022,39.87
BIDAR,MUDBI PS,2023,42.93
BIDAR,MUDBI PS,2024,46.0
BIDAR,BAGDAL PS,2019,30.93
BIDAR,BAGDAL PS,2020,34.03
BIDAR,BAGDAL PS,2021,37.12
BIDAR,BAGDAL PS,2022,40.21
BIDAR,BAGDAL PS,2023,43.31
BIDAR,BAGDAL PS,2024,46.4
BIDAR,BIDAR RURAL PS,2019,32.93
BIDAR,BIDAR RURAL PS,2020,36.23
BIDAR,BIDAR RURAL PS,2021,39.52
BIDAR,BIDAR RURAL PS,2022,42.81
BIDAR,BIDAR RURAL PS,2023,46.11
BIDAR,BIDAR RURAL PS,2024,49.4
BIDAR,KAMALANAGAR PS,2020,39.36
BIDAR,KAMALANAGAR PS,2021,44.28
BIDAR,KAMALANAGAR PS,2022,49.2
BIDAR,KAMALANAGAR PS,2023,54.12
BIDAR,KAMALANAGAR PS,2024,59.04
BIDAR,JANWADA PS,2019,42.93
BIDAR,JANWADA PS,2020,47.23
BIDAR,JANWADA PS,2021,51.52
BIDAR,JANWADA PS,2022,55.81
BIDAR,JANWADA PS,2023,60.11
BIDAR,JANWADA PS,2024,64.4
BIDAR,BASAVA KALYANA RURAL PS,2019,43.2
BIDAR,BASAVA KALYANA RURAL PS,2020,47.52
BIDAR,BASAVA KALYANA RURAL PS,2021,51.84
BIDAR,BASAVA KALYANA RURAL PS,2022,56.16
BIDAR,BASAVA KALYANA RURAL PS,2023,60.48
BIDAR,BASAVA KALYANA RURAL PS,2024,64.8
BIDAR,MANTHALA PS,2019,43.6
BIDAR,MANTHALA PS,2020,47.96
BIDAR,MANTHALA PS,2021,52.32
BIDAR,MANTHALA PS,2022,56.68
BIDAR,MANTHALA PS,2023,61.04
BIDAR,MANTHALA PS,2024,65.4
BIDAR,BASAVA KALYANA TRAFFIC PS,2019,43.87
BIDAR,BASAVA KALYANA TRAFFIC PS,2020,48.25
BIDAR,BASAVA KALYANA TRAFFIC PS,2021,52.64
BIDAR,BASAVA KALYANA TRAFFIC PS,2022,57.03
BIDAR,BASAVA KALYANA TRAFFIC PS,2023,61.41
BIDAR,BASAVA KALYANA TRAFFIC PS,2024,65.8
BIDAR,BIDAR TRAFFIC PS,2019,45.73
BIDAR,BIDAR TRAFFIC PS,2020,50.31
BIDAR,BIDAR TRAFFIC PS,2021,54.88
BIDAR,BIDAR TRAFFIC PS,2022,59.45
BIDAR,BIDAR TRAFFIC PS,2023,64.03
BIDAR,BIDAR TRAFFIC PS,2024,68.6
BIDAR,NEW TOWN PS,2019,46.53
BIDAR,NEW TOWN PS,2020,51.19
BIDAR,NEW TOWN PS,2021,55.84
BIDAR,NEW TOWN PS,2022,60.49
BIDAR,NEW TOWN PS,2023,65.15
BIDAR,NEW TOWN PS,2024,69.8
BIDAR,AURAD PS,2019,49.2
BIDAR,AURAD PS,2020,54.12
BIDAR,AURAD PS,2021,59.04
BIDAR,AURAD PS,2022,63.96
BIDAR,AURAD PS,2023,68.88
BIDAR,AURAD PS,2024,73.8
BIDAR,HALLIKHED PS,2019,49.87
BIDAR,HALLIKHED PS,2020,54.85
BIDAR,HALLIKHED PS,2021,59.84
BIDAR,HALLIKHED PS,2022,64.83
BIDAR,HALLIKHED PS,2023,69.81
BIDAR,HALLIKHED PS,2024,74.8
BIDAR,BHALKI RURAL PS,2019,51.73
BIDAR,BHALKI RURAL PS,2020,56.91
BIDAR,BHALKI RURAL PS,2021,62.08
BIDAR,BHALKI RURAL PS,2022,67.25
BIDAR,BHALKI RURAL PS,2023,72.43
BIDAR,BHALKI RURAL PS,2024,77.6
BIDAR,HUMNABAD TRAFFIC PS,2019,53.07
BIDAR,HUMNABAD TRAFFIC PS,2020,58.37
BIDAR,HUMNABAD TRAFFIC PS,2021,63.68
BIDAR,HUMNABAD TRAFFIC PS,2022,68.99
BIDAR,HUMNABAD TRAFFIC PS,2023,74.29
BIDAR,HUMNABAD TRAFFIC PS,2024,79.6
BIDAR,CHITAGUPPA PS,2017,56.11
BIDAR,CHITAGUPPA PS,2018,60.12
BIDAR,CHITAGUPPA PS,2019,64.13
BIDAR,CHITAGUPPA PS,2020,68.14
BIDAR,CHITAGUPPA PS,2021,72.15
BIDAR,CHITAGUPPA PS,2022,76.16
BIDAR,CHITAGUPPA PS,2023,80.16
BIDAR,CHITAGUPPA PS,2024,84.17
BIDAR,GANDHI GUNJ PS,2019,63.2
BIDAR,GANDHI GUNJ PS,2020,69.52
BIDAR,GANDHI GUNJ PS,2021,75.84
BIDAR,GANDHI GUNJ PS,2022,82.16
BIDAR,GANDHI GUNJ PS,2023,88.48
BIDAR,GANDHI GUNJ PS,2024,94.8
BIDAR,MANNA EKHELLI PS,2019,63.2
BIDAR,MANNA EKHELLI PS,2020,69.52
BIDAR,MANNA EKHELLI PS,2021,75.84
BIDAR,MANNA EKHELLI PS,2022,82.16
BIDAR,MANNA EKHELLI PS,2023,88.48
BIDAR,MANNA EKHELLI PS,2024,94.8
BIDAR,BHALKI TOWN PS,2019,65.47
BIDAR,BHALKI TOWN PS,2020,72.01
BIDAR,BHALKI TOWN PS,2021,78.56
BIDAR,BHALKI TOWN PS,2022,85.11
BIDAR,BHALKI TOWN PS,2023,91.65
BIDAR,BHALKI TOWN PS,2024,98.2
BIDAR,BASAVA KALYANA TOWN PS,2019,68.93
BIDAR,BASAVA KALYANA TOWN PS,2020,75.83
BIDAR,BASAVA KALYANA TOWN PS,2021,82.72
BIDAR,BASAVA KALYANA TOWN PS,2022,89.61
BIDAR,BASAVA KALYANA TOWN PS,2023,96.51
BIDAR,BASAVA KALYANA TOWN PS,2024,103.4
BIDAR,DHANNURA PS,2019,74.67
BIDAR,DHANNURA PS,2020,82.13
BIDAR,DHANNURA PS,2021,89.6
BIDAR,DHANNURA PS,2022,97.07
BIDAR,DHANNURA PS,2023,104.53
BIDAR,DHANNURA PS,2024,112.0
BIDAR,HUMNABAD PS,2019,78.53
BIDAR,HUMNABAD PS,2020,86.39
BIDAR,HUMNABAD PS,2021,94.24
BIDAR,HUMNABAD PS,2022,102.09
BIDAR,HUMNABAD PS,2023,109.95
BIDAR,HUMNABAD PS,2024,117.8
CHAMARAJANAGAR,CHAMARAJANAGAR CEN CRIME PS,2019,8.8
CHAMARAJANAGAR,CHAMARAJANAGAR CEN CRIME PS,2020,9.68
CHAMARAJANAGAR,CHAMARAJANAGAR CEN CRIME PS,2021,10.56
CHAMARAJANAGAR,CHAMARAJANAGAR CEN CRIME PS,2022,11.44
CHAMARAJANAGAR,CHAMARAJANAGAR CEN CRIME PS,2023,12.32
CHAMARAJANAGAR,CHAMARAJANAGAR CEN CRIME PS,2024,13.2
CHAMARAJANAGAR,CHAMRAJANAGAR WOMEN PS,2019,9.6
CHAMARAJANAGAR,CHAMRAJANAGAR WOMEN PS,2020,10.56
CHAMARAJANAGAR,CHAMRAJANAGAR WOMEN PS,2021,11.52
CHAMARAJANAGAR,CHAMRAJANAGAR WOMEN PS,2022,12.48
CHAMARAJANAGAR,CHAMRAJANAGAR WOMEN PS,2023,13.44
CHAMARAJANAGAR,CHAMRAJANAGAR WOMEN PS,2024,14.4
CHAMARAJANAGAR,MAMBALI PS,2019,17.2
CHAMARAJANAGAR,MAMBALI PS,2020,18.92
CHAMARAJANAGAR,MAMBALI PS,2021,20.64
CHAMARAJANAGAR,MAMBALI PS,2022,22.36
CHAMARAJANAGAR,MAMBALI PS,2023,24.08
CHAMARAJANAGAR,MAMBALI PS,2024,25.8
CHAMARAJANAGAR,M.M. HILLS PS,2019,20.0
CHAMARAJANAGAR,M.M. HILLS PS,2020,22.0
CHAMARAJANAGAR,M.M. HILLS PS,2021,24.0
CHAMARAJANAGAR,M.M. HILLS PS,2022,26.0
CHAMARAJANAGAR,M.M. HILLS PS,2023,28.0
CHAMARAJANAGAR,M.M. HILLS PS,2024,30.0
CHAMARAJANAGAR,SANTEMARALLI PS,2019,25.2
CHAMARAJANAGAR,SANTEMARALLI PS,2020,27.72
CHAMARAJANAGAR,SANTEMARALLI PS,2021,30.24
CHAMARAJANAGAR,SANTEMARALLI PS,2022,32.76
CHAMARAJANAGAR,SANTEMARALLI PS,2023,35.28
CHAMARAJANAGAR,SANTEMARALLI PS,2024,37.8
CHAMARAJANAGAR,CHAMARAJANAGAR TRAFFIC PS,2019,30.13
CHAMARAJANAGAR,CHAMARAJANAGAR TRAFFIC PS,2020,33.15
CHAMARAJANAGAR,CHAMARAJANAGAR TRAFFIC PS,2021,36.16
CHAMARAJANAGAR,CHAMARAJANAGAR TRAFFIC PS,2022,39.17
CHAMARAJANAGAR,CHAMARAJANAGAR TRAFFIC PS,2023,42.19
CHAMARAJANAGAR,CHAMARAJANAGAR TRAFFIC PS,2024,45.2
CHAMARAJANAGAR,KUDERU PS,2019,32.64
CHAMARAJANAGAR,KUDERU PS,2020,35.9
CHAMARAJANAGAR,KUDERU PS,2021,39.17
CHAMARAJANAGAR,KUDERU PS,2022,42.43
CHAMARAJANAGAR,KUDERU PS,2023,45.7
CHAMARAJANAGAR,KUDERU PS,2024,48.96
CHAMARAJANAGAR,CHAMARAJANAGAR RURAL PS,2019,35.4
CHAMARAJANAGAR,CHAMARAJANAGAR RURAL PS,2020,38.94
CHAMARAJANAGAR,CHAMARAJANAGAR RURAL PS,2021,42.48
CHAMARAJANAGAR,CHAMARAJANAGAR RURAL PS,2022,46.02
CHAMARAJANAGAR,CHAMARAJANAGAR RURAL PS,2023,49.56
CHAMARAJANAGAR,CHAMARAJANAGAR RURAL PS,2024,53.1
CHAMARAJANAGAR,TERAKANAMBI PS,2019,38.0
CHAMARAJANAGAR,TERAKANAMBI PS,2020,41.8
CHAMARAJANAGAR,TERAKANAMBI PS,2021,45.6
CHAMARAJANAGAR,TERAKANAMBI PS,2022,49.4
CHAMARAJANAGAR,TERAKANAMBI PS,2023,53.2
CHAMARAJANAGAR,TERAKANAMBI PS,2024,57.0
CHAMARAJANAGAR,YELANDUR PS,2019,38.4
CHAMARAJANAGAR,YELANDUR PS,2020,42.24
CHAMARAJANAGAR,YELANDUR PS,2021,46.08
CHAMARAJANAGAR,YELANDUR PS,2022,49.92
CHAMARAJANAGAR,YELANDUR PS,2023,53.76
CHAMARAJANAGAR,YELANDUR PS,2024,57.6
CHAMARAJANAGAR,CHAMARAJANAGAR TOWN PS,2019,39.6
CHAMARAJANAGAR,CHAMARAJANAGAR TOWN PS,2020,43.56
CHAMARAJANAGAR,CHAMARAJANAGAR TOWN PS,2021,47.52
CHAMARAJANAGAR,CHAMARAJANAGAR TOWN PS,2022,51.48
CHAMARAJANAGAR,CHAMARAJANAGAR TOWN PS,2023,55.44
CHAMARAJANAGAR,CHAMARAJANAGAR TOWN PS,2024,59.4
CHAMARAJANAGAR,GUNDLUPETE PS,2019,46.4
CHAMARAJANAGAR,GUNDLUPETE PS,2020,51.04
CHAMARAJANAGAR,GUNDLUPETE PS,2021,55.68
CHAMARAJANAGAR,GUNDLUPETE PS,2022,60.32
CHAMARAJANAGAR,GUNDLUPETE PS,2023,64.96
CHAMARAJANAGAR,GUNDLUPETE PS,2024,69.6
CHAMARAJANAGAR,HANUR PS,2019,48.32
CHAMARAJANAGAR,HANUR PS,2020,53.15
CHAMARAJANAGAR,HANUR PS,2021,57.98
CHAMARAJANAGAR,HANUR PS,2022,62.82
CHAMARAJANAGAR,HANUR PS,2023,67.65
CHAMARAJANAGAR,HANUR PS,2024,72.48
CHAMARAJANAGAR,BEGUR PS,2019,51.04
CHAMARAJANAGAR,BEGUR PS,2020,56.14
CHAMARAJANAGAR,BEGUR PS,2021,61.25
CHAMARAJANAGAR,BEGUR PS,2022,66.35
CHAMARAJANAGAR,BEGUR PS,2023,71.46
CHAMARAJANAGAR,BEGUR PS,2024,76.56
CHAMARAJANAGAR,KOLLEGALA TOWN PS,2018,57.37
CHAMARAJANAGAR,KOLLEGALA TOWN PS,2019,62.15
CHAMARAJANAGAR,KOLLEGALA TOWN PS,2020,66.93
CHAMARAJANAGAR,KOLLEGALA TOWN PS,2021,71.71
CHAMARAJANAGAR,KOLLEGALA TOWN PS,2022,76.5
CHAMARAJANAGAR,KOLLEGALA TOWN PS,2023,81.28
CHAMARAJANAGAR,KOLLEGALA TOWN PS,2024,86.06
CHAMARAJANAGAR,RAMAPURA PS,2019,68.53
CHAMARAJANAGAR,RAMAPURA PS,2020,75.39
CHAMARAJANAGAR,RAMAPURA PS,2021,82.24
CHAMARAJANAGAR,RAMAPURA PS,2022,89.09
CHAMARAJANAGAR,RAMAPURA PS,2023,95.95
CHAMARAJANAGAR,RAMAPURA PS,2024,102.8
CHAMARAJANAGAR,CHAMARAJANAGAR EAST PS,2019,85.6
CHAMARAJANAGAR,CHAMARAJANAGAR EAST PS,2020,94.16
CHAMARAJANAGAR,CHAMARAJANAGAR EAST PS,2021,102.72
CHAMARAJANAGAR,CHAMARAJANAGAR EAST PS,2022,111.28
CHAMARAJANAGAR,CHAMARAJANAGAR EAST PS,2023,119.84
CHAMARAJANAGAR,CHAMARAJANAGAR EAST PS,2024,128.4
CHAMARAJANAGAR,KOLLEGALA RURAL PS,2019,148.8
CHAMARAJANAGAR,KOLLEGALA RURAL PS,2020,163.68
CHAMARAJANAGAR,KOLLEGALA RURAL PS,2021,178.56
CHAMARAJANAGAR,KOLLEGALA RURAL PS,2022,193.44
CHAMARAJANAGAR,KOLLEGALA RURAL PS,2023,208.32
CHAMARAJANAGAR,KOLLEGALA RURAL PS,2024,223.2
CHICKBALLAPURA,CHIKKABALLAPURA WOMEN PS,2019,20.16
CHICKBALLAPURA,CHIKKABALLAPURA WOMEN PS,2020,22.18
CHICKBALLAPURA,CHIKKABALLAPURA WOMEN PS,2021,24.19
CHICKBALLAPURA,CHIKKABALLAPURA WOMEN PS,2022,26.21
CHICKBALLAPURA,CHIKKABALLAPURA WOMEN PS,2023,28.22
CHICKBALLAPURA,CHIKKABALLAPURA WOMEN PS,2024,30.24
CHICKBALLAPURA,CHINTAMANI TOWN PS,2020,22.56
CHICKBALLAPURA,CHINTAMANI TOWN PS,2021,25.38
CHICKBALLAPURA,CHINTAMANI TOWN PS,2022,28.2
CHICKBALLAPURA,CHINTAMANI TOWN PS,2023,31.02
CHICKBALLAPURA,CHINTAMANI TOWN PS,2024,33.84
CHICKBALLAPURA,DIBBURAHALLI PS,2020,23.04
CHICKBALLAPURA,DIBBURAHALLI PS,2021,25.92
CHICKBALLAPURA,DIBBURAHALLI PS,2022,28.8
CHICKBALLAPURA,DIBBURAHALLI PS,2023,31.68
CHICKBALLAPURA,DIBBURAHALLI PS,2024,34.56
CHICKBALLAPURA,CHICKBALLAPURA TOWN PS,2019,25.28
CHICKBALLAPURA,CHICKBALLAPURA TOWN PS,2020,27.81
CHICKBALLAPURA,CHICKBALLAPURA TOWN PS,2021,30.34
CHICKBALLAPURA,CHICKBALLAPURA TOWN PS,2022,32.86
CHICKBALLAPURA,CHICKBALLAPURA TOWN PS,2023,35.39
CHICKBALLAPURA,CHICKBALLAPURA TOWN PS,2024,37.92
CHICKBALLAPURA,BATLAHALLI PS,2021,28.0
CHICKBALLAPURA,BATLAHALLI PS,2022,32.67
CHICKBALLAPURA,BATLAHALLI PS,2023,37.33
CHICKBALLAPURA,BATLAHALLI PS,2024,42.0
CHICKBALLAPURA,CHELUR PS,2021,28.27
CHICKBALLAPURA,CHELUR PS,2022,32.98
CHICKBALLAPURA,CHELUR PS,2023,37.69
CHICKBALLAPURA,CHELUR PS,2024,42.4
CHICKBALLAPURA,GOWRIBIDANUR RURAL PS,2020,32.8
